transaction_id,customer_name,phone_number,age,city,transaction_date,product_category,amount,payment_method
151320,Eva,09201921665,,San Francisco,2023-03-27,Groceries,,credit card 
980074,Eva,09455517510,,Los Angeles,2023-10-28,Home & Kitchen,,cash
169412,David,09203235068,,Seattle,,Electronics,,cash
734816,Frank,09202408784,,Seattle,2023-03-10,Electronics,,cash
805236,Henry,09200196597,,New York,2023-03-06,Groceries,370.02,paypal
685206,Frank,09984128733,,,2023-09-02,Toys,10000.0,paypal
259518,David,09457996508,,Chicago,2023-11-27,Sports,,debit card
690739,Grace,09179574327,,Los Angeles,2023-03-31,Home & Kitchen,,debit card
947641,Henry,09201573576,,Houston,2023-11-28,Clothing,,credit card
744052,Eva,09459800114,85.0,Chicago,2023-09-12,Home & Kitchen,,
867996,David,09205637498,29.0,Houston,2023-10-08,Clothing,,credit card
709203,Charlie,09452023390,,Seattle,2023-05-12,Home & Kitchen,,credit card
790931,Alice,09176527834,,San Francisco,2023-09-06,Toys,138.0,debit card
497389,Henry,09174881960,,New York,,Books,170.98,debit card
758048,David,09359234303,,Houston,2023-05-29,Toys,,debit card
217445,Grace,09985626551,,Seattle,2023-12-28,Books,10000.0,credit card
488958,Grace,09986849131,44.0,Miami,2023-02-04,Groceries,,credit card 
211477,Charlie,09987197219,,Los Angeles,2023-03-29,Clothing,10000.0,
851686,Henry,09451023035,76.0,Los Angeles,2023-04-07,Clothing,436.28,cash
983686,Charlie,09456302585,,Houston,2023-05-03,Books,85.31,
299936,Grace,09171246727,,Chicago,2023-05-21,Sports,,paypal
133687,Alice,09357938733,,Seattle,2023-01-20,Sports,,cash
673837,Frank,09357947714,,Seattle,2023-01-13,Books,122.82,paypal
485545,Henry,09453266349,,Los Angeles,2023-11-23,Electronics,,paypal
223487,Eva,09201857156,,Chicago,2023-12-13,Electronics,,cash
772110,Alice,09982291183,,Houston,2023-03-07,Home & Kitchen,,cash
847743,Charlie,09983474662,,Chicago,2023-09-03,Electronics,,credit card
702903,Alice,09352866166,,,2023-06-08,Home & Kitchen,,paypal
754413,Charlie,09982026283,,San Francisco,2023-01-08,Groceries,,credit card 
764294,Bob,09981960420,,Seattle,2023-05-03,Home & Kitchen,456.04,paypal
290361,Grace,09352906440,,Los Angeles,2023-05-21,Home & Kitchen,,cash
996075,Eva,09172482611,,Seattle,2023-12-16,Toys,,credit card
317248,Eva,09455230531,,New York,2023-04-12,Sports,,credit card 
722079,Henry,09980629937,,Los Angeles,2023-12-01,Toys,10000.0,debit card
583482,Frank,09200779446,,New York,2023-11-26,Sports,,cash
421966,Frank,09177721578,,New York,2023-07-09,Home & Kitchen,384.38,paypal
686909,Eva,09170306235,,Los Angeles,,Clothing,,debit card
250618,Bob,09981014647,,Miami,,Groceries,238.86,
641567,Alice,09984894099,,Chicago,2023-07-06,Clothing,,debit card
285622,Henry,09206210500,79.0,Chicago,,Home & Kitchen,339.16,debit card
385762,Eva,09454082103,,Chicago,2023-05-26,Books,,debit card
172498,Grace,09351390497,,Los Angeles,2023-08-20,Home & Kitchen,,debit card
452165,Alice,09452609245,,New York,2023-11-08,Electronics,188.77,paypal
142617,David,09456595807,,Los Angeles,,Clothing,10000.0,credit card
300409,Bob,09453792670,,Chicago,2023-06-10,Books,251.47,paypal
902808,Charlie,09981279325,,Chicago,2023-11-19,Electronics,,debit card
190525,Grace,09453559959,,Houston,,Books,,cash
107983,Henry,09984563975,,Houston,2023-08-13,Toys,,cash
803142,Grace,09453613793,,Chicago,2023-03-05,Books,,cash
484983,Henry,09452191538,,Seattle,2023-06-06,Sports,404.25,credit card
445900,Grace,09173908821,,Seattle,2023-09-01,Home & Kitchen,10000.0,debit card
933407,Henry,09355655970,65.0,New York,2023-06-14,Toys,97.2,debit card
556386,Henry,09451721122,,Seattle,2023-09-06,Sports,,paypal
563860,Frank,09209493141,,Los Angeles,2023-09-17,Sports,438.37,paypal
970392,Alice,09989827520,,Miami,2023-09-23,Books,,paypal
703709,Grace,09980071258,87.0,New York,2023-11-15,Books,,cash
273316,Henry,09455770212,,Chicago,2023-08-27,Electronics,10000.0,paypal
291580,Charlie,09176311078,77.0,San Francisco,2023-12-26,Clothing,,debit card
846632,Frank,09203826842,,Houston,2023-12-11,Sports,,cash
111984,Grace,09981915634,81.0,San Francisco,2023-02-02,Toys,29.1,debit card
374373,Frank,09451272804,,San Francisco,2023-10-11,Groceries,,paypal
919531,David,09357750739,76.0,New York,2023-06-05,Clothing,47.27,paypal
734882,Eva,09983578292,,Houston,2023-05-17,Sports,399.1,
547186,Grace,09985143680,,Chicago,2023-05-23,Sports,345.92,cash
447225,Henry,09173708814,,Seattle,2023-09-18,Home & Kitchen,,debit card
816777,Henry,09450726512,,San Francisco,,Home & Kitchen,,paypal
457812,Bob,09452828439,,New York,,Clothing,,credit card 
578307,Henry,09351731551,,San Francisco,2023-05-29,Home & Kitchen,,debit card
753774,Henry,09357061707,,San Francisco,2023-07-14,Home & Kitchen,,credit card
822882,David,09174896966,,Chicago,2023-02-27,Electronics,10000.0,credit card
841108,Bob,09173581180,,Miami,,Groceries,,cash
700833,Henry,09453054914,,New York,,Groceries,357.19,cash
283819,David,09173312521,,,2023-02-21,Groceries,,paypal
349542,Charlie,09980384280,,New York,2023-02-27,Electronics,,
650553,Eva,09983688073,,Houston,2023-09-17,Home & Kitchen,430.73,paypal
335046,Eva,09353363956,,Chicago,2023-08-04,Electronics,94.9,credit card
941019,Grace,09357109971,,Los Angeles,2023-11-02,Clothing,,paypal
935945,Henry,09451308121,,Miami,2023-05-15,Groceries,,debit card
318546,Alice,09172643134,,Houston,2023-03-24,Books,,debit card
583060,Grace,09456863083,,Houston,,Home & Kitchen,,debit card
870313,Frank,09206426863,76.0,San Francisco,2023-08-20,Home & Kitchen,,debit card
651296,David,09454104111,,Chicago,2023-05-23,Home & Kitchen,,debit card
604923,Eva,09203740840,,Seattle,2023-03-18,Clothing,,debit card
950029,Henry,09204599628,,Seattle,2023-06-11,Books,,cash
979017,Charlie,09205602336,45.0,New York,2023-01-28,Sports,250.33,paypal
990112,David,09200570938,60.0,,2023-01-31,Home & Kitchen,,cash
869891,Eva,09355025218,,San Francisco,2023-01-07,Books,,
963634,Grace,09981388992,82.0,Miami,2023-11-27,Clothing,,debit card
348350,Charlie,09452813155,58.0,San Francisco,2023-05-17,Groceries,,cash
809819,Alice,09988388218,,Miami,,Books,,
976885,Frank,09201841125,,Houston,2023-08-12,Books,,cash
205378,Bob,09983280417,,Seattle,2023-05-02,Books,,debit card
229497,Eva,09453493177,,San Francisco,2023-05-07,Toys,,debit card
490929,Bob,09352115204,,Seattle,2023-02-18,Clothing,36.05,credit card 
738503,Eva,09984938618,,Miami,2023-11-13,Home & Kitchen,126.6,paypal
317478,David,09459818773,,Los Angeles,2023-01-17,Clothing,,
947574,Charlie,09356841792,,Miami,2023-04-18,Electronics,,cash
368683,Henry,09988989668,,,,Books,,paypal
788625,David,09355100759,,Los Angeles,2023-11-29,Electronics,,debit card
571764,Alice,09981448573,,,2023-03-11,Sports,,credit card 
593575,David,09984309751,,Seattle,2023-12-24,Books,398.21,credit card 
466262,David,09984166971,,Seattle,,Electronics,75.75,credit card
920761,Charlie,09989242620,,Seattle,,Groceries,,paypal
361467,Henry,09455210004,80.0,,,Clothing,,paypal
546057,Eva,09357182421,,Seattle,2023-02-01,Toys,,cash
263456,Grace,09458869855,,Chicago,2023-05-12,Clothing,10000.0,debit card
424545,David,09203545708,,Los Angeles,2023-01-13,Books,,debit card
420517,Henry,09177945847,41.0,Miami,2023-10-31,Sports,,credit card
416221,Charlie,09178463428,,Seattle,,Toys,,debit card
609608,David,09355539470,,Miami,2023-12-21,Toys,,paypal
872100,Grace,09988552081,,New York,2023-01-21,Books,,credit card
717149,Bob,09177330137,,New York,2023-01-18,Books,10000.0,debit card
622153,David,09981656688,,Los Angeles,,Home & Kitchen,,credit card 
250191,Henry,09982054716,,Houston,2023-02-03,Books,10000.0,debit card
911765,Alice,09179037696,,New York,2023-09-27,Groceries,10000.0,credit card 
640427,Henry,09209371785,,Los Angeles,2023-05-04,Groceries,,cash
233241,Frank,09178468305,83.0,Los Angeles,2023-08-16,Electronics,229.3,credit card
478358,Bob,09173352366,,Chicago,2023-08-21,Clothing,,
722765,Henry,09985075925,,Houston,,Groceries,77.62,credit card
909232,David,09987748227,,Seattle,,Toys,10000.0,credit card
702945,David,09173905818,,Houston,2023-03-25,Toys,,credit card
839752,Henry,09173911927,77.0,Los Angeles,,Groceries,61.81,cash
470082,Frank,09359509808,,Chicago,2023-10-15,Books,,
429840,Henry,09982731146,,Chicago,2023-05-15,Clothing,10000.0,
206331,Grace,09456222188,,Houston,2023-12-10,Books,,credit card 
788689,Alice,09456360928,,Seattle,,Clothing,10000.0,debit card
229053,Eva,09356441695,27.0,San Francisco,2023-12-13,Sports,104.1,
977922,Eva,09980714459,42.0,San Francisco,2023-05-31,Toys,,debit card
705639,Grace,09358703224,,Los Angeles,2023-03-01,Sports,,paypal
915008,Henry,09359742686,20.0,Miami,2023-12-14,Toys,,cash
741447,Charlie,09980062046,,Los Angeles,2023-08-08,Books,,cash
432688,David,09175842588,73.0,San Francisco,2023-04-06,Books,,cash
786061,David,09357546749,,Chicago,2023-12-07,Clothing,,paypal
562530,Bob,09359435624,,Seattle,2023-05-30,Sports,10000.0,cash
313765,Grace,09982889207,,Chicago,2023-05-13,Sports,,debit card
780995,Grace,09178378168,,Seattle,2023-05-21,Groceries,10000.0,debit card
705330,Bob,09986540657,,Miami,2023-03-27,Sports,,credit card
137416,Eva,09354852568,,Chicago,2023-05-18,Books,,credit card
179218,Frank,09177854633,,Chicago,2023-09-24,Groceries,211.41,credit card 
473863,Alice,09988136869,,Los Angeles,2023-08-31,Books,161.24,credit card
495345,Frank,09351452665,77.0,Miami,2023-06-13,Groceries,,paypal
788354,Eva,09458739628,,San Francisco,2023-05-29,Clothing,,paypal
326447,Alice,09981254316,,Houston,,Toys,,cash
642759,Alice,09981940700,,Miami,2023-05-12,Clothing,,credit card 
464451,Eva,09983527127,,Houston,2023-10-17,Electronics,,cash
366596,Frank,09179720793,,Houston,2023-07-17,Toys,,debit card
527093,Alice,09983553230,,Houston,2023-01-22,Toys,88.36,credit card 
780972,Bob,09452655691,,Seattle,,Toys,10000.0,paypal
280085,Henry,09175036519,,Seattle,2023-10-09,Clothing,10000.0,debit card
893142,Alice,09456799356,,Chicago,2023-09-03,Toys,,debit card
319286,Frank,09988383267,,Chicago,,Books,45.63,cash
113017,Grace,09452839367,,Chicago,2023-11-05,Clothing,161.1,debit card
746684,Frank,09984621290,,Seattle,2023-07-12,Clothing,,paypal
243475,David,09358984564,,,2023-05-14,Clothing,,
905681,Frank,09174827342,,New York,2023-11-02,Groceries,10000.0,cash
938042,Charlie,09983581969,,Seattle,2023-12-10,Clothing,,cash
376515,Grace,09200683295,87.0,Houston,2023-08-26,Home & Kitchen,,credit card
832198,Alice,09173252264,,New York,2023-07-24,Home & Kitchen,,paypal
409087,Eva,09177623468,,New York,2023-06-30,Groceries,,paypal
860140,Frank,09357910272,,New York,2023-12-14,Groceries,,cash
112666,Grace,09352960827,,Miami,2023-11-23,Books,,credit card
217124,Grace,09204232014,,Chicago,2023-07-31,Sports,,paypal
666257,David,09177871159,,New York,2023-06-08,Electronics,,cash
444168,Alice,09359967122,,San Francisco,2023-10-06,Toys,,debit card
397123,Frank,09454545875,,Los Angeles,2023-03-11,Electronics,,paypal
686127,Charlie,09209015583,29.0,Los Angeles,2023-10-06,Books,,credit card 
768841,Eva,09203530513,23.0,Houston,2023-09-24,Clothing,,cash
572938,Frank,09209941005,68.0,San Francisco,2024-01-01,Groceries,101.48,debit card
601641,Alice,09178749814,66.0,New York,,Clothing,,credit card
958321,Eva,09354901861,,New York,,Clothing,185.67,cash
197454,Grace,09173125327,,Seattle,2023-12-10,Books,,paypal
347649,Eva,09351965826,,New York,2023-05-17,Home & Kitchen,405.04,debit card
185784,Charlie,09173901525,,Seattle,,Groceries,10000.0,cash
691372,Henry,09984294267,73.0,Miami,2023-11-13,Toys,10000.0,cash
578844,Grace,09171558202,54.0,Chicago,2023-08-25,Groceries,,cash
419474,Henry,09987299532,,,2023-12-20,Electronics,10000.0,debit card
370527,David,09455330809,,New York,,Clothing,,paypal
244919,Frank,09204828287,,Miami,2023-09-25,Electronics,,debit card
242475,Grace,09988212861,,Houston,2023-07-15,Electronics,,debit card
925684,Frank,09178726726,66.0,Los Angeles,2023-12-04,Electronics,,debit card
803268,Alice,09204701684,,Miami,2023-03-24,Groceries,10000.0,debit card
205596,Eva,09980699506,,San Francisco,2023-09-17,Toys,,credit card
683090,Henry,09981656524,,Los Angeles,,Clothing,,paypal
385395,Charlie,09171585038,,New York,2023-06-07,Electronics,,debit card
107794,Bob,09170611017,,Los Angeles,2023-02-11,Toys,,credit card 
719807,Henry,09171773292,,Seattle,2023-11-08,Home & Kitchen,10000.0,debit card
318419,Eva,09208311502,,Los Angeles,2023-06-29,Books,,cash
925241,Frank,09456285332,,Chicago,2023-02-27,Electronics,,credit card 
489436,Eva,09209070035,,San Francisco,,Books,348.78,cash
902858,Alice,09358235849,78.0,San Francisco,2023-04-13,Groceries,10000.0,paypal
580740,Charlie,09351696142,,San Francisco,2023-09-05,Home & Kitchen,,cash
700321,Frank,09174214822,,San Francisco,2023-06-27,Clothing,10000.0,credit card
263156,Charlie,09450000825,,Chicago,,Sports,476.96,debit card
776544,Henry,09204531057,,Chicago,2023-09-29,Clothing,10000.0,cash
743931,Grace,09203679964,,Seattle,2023-04-13,Clothing,,debit card
318094,Grace,09351014695,,Houston,2023-05-28,Electronics,,debit card
271806,Eva,09985233559,,Houston,,Clothing,,debit card
536862,Alice,09981526269,,Los Angeles,2023-06-28,Home & Kitchen,,paypal
602219,Grace,09454804566,,Seattle,2023-01-21,Toys,170.31,cash
986437,Frank,09459265691,,Miami,2023-06-14,Sports,,paypal
162748,Charlie,09172583405,,Miami,2023-11-01,Sports,,debit card
159959,Frank,09981179488,,San Francisco,2023-05-31,Toys,10000.0,paypal
551267,Eva,09355159024,,Seattle,2023-04-03,Electronics,,cash
311699,David,09452036586,47.0,Miami,,Toys,10000.0,cash
723707,David,09176000799,,,,Clothing,,credit card
169027,Charlie,09209867968,,New York,,Groceries,378.31,credit card 
212124,Frank,09208226728,49.0,Chicago,2023-10-20,Toys,,cash
706606,Henry,09355915039,,Seattle,2023-10-12,Clothing,10000.0,paypal
295401,Eva,09174187528,,Miami,2023-03-10,Groceries,252.93,debit card
752852,Bob,09203811464,,Houston,2023-09-09,Electronics,,cash
331245,Bob,09981625657,,Los Angeles,,Electronics,138.31,debit card
375062,Frank,09172571027,,Houston,,Groceries,142.89,paypal
901033,Grace,09455403835,,Seattle,2023-09-08,Groceries,,cash
208983,Charlie,09205456983,34.0,New York,2023-07-16,Groceries,,debit card
161074,David,09359077853,30.0,San Francisco,2023-02-24,Electronics,10000.0,debit card
353267,Charlie,09175055063,,San Francisco,2023-05-23,Toys,,
982800,Grace,09980040209,39.0,New York,2023-12-29,Sports,,cash
635233,Alice,09350483858,,Houston,2023-05-28,Sports,10000.0,credit card 
690249,Frank,09209216385,,San Francisco,2023-08-08,Sports,27.33,credit card
423892,Frank,09455062589,78.0,Miami,2023-02-28,Clothing,,debit card
511371,Eva,09202782377,,,2023-03-31,Electronics,377.22,credit card
214680,Alice,09353039196,,Chicago,2023-03-27,Clothing,,
751582,Bob,09353190947,,New York,2023-02-06,Electronics,,credit card 
871275,Henry,09172013701,69.0,New York,2023-11-07,Toys,,debit card
593403,Eva,09357260696,,Chicago,,Sports,,credit card
322341,Henry,09456852056,,Los Angeles,2023-11-30,Sports,346.72,
778556,Frank,09208283839,41.0,Miami,,Books,,cash
807729,Alice,09983418158,,San Francisco,2023-09-09,Clothing,,cash
320541,David,09457287608,,Chicago,2023-02-08,Clothing,91.18,cash
143292,Bob,09205990907,,New York,2023-08-18,Home & Kitchen,,credit card 
599487,Alice,09451807323,,Miami,,Clothing,,credit card
786602,Eva,09987832839,,Chicago,2023-06-13,Home & Kitchen,105.23,paypal
813435,Henry,09450003860,,Miami,2023-02-25,Toys,,paypal
443997,Bob,09179725203,,Los Angeles,2023-03-05,Books,139.51,cash
756901,Henry,09206622981,,Houston,,Toys,358.39,credit card 
282718,Frank,09202585708,,Seattle,2023-12-07,Sports,16.31,paypal
125602,Bob,09988314143,75.0,Seattle,2023-08-02,Books,,debit card
914798,Alice,09457021760,,Los Angeles,2023-11-27,Sports,,debit card
703179,Henry,09452874705,,,2023-05-13,Groceries,,credit card 
365734,Charlie,09453404989,,Chicago,2023-07-03,Groceries,,credit card 
559490,Bob,09205433525,,Houston,,Home & Kitchen,,credit card 
521490,Henry,09176421800,,Miami,2023-06-21,Books,10000.0,
866759,Alice,09982077907,,New York,2023-02-10,Groceries,398.87,cash
991955,Henry,09356862421,,,2023-01-21,Groceries,,debit card
814587,Bob,09459301036,,Chicago,2023-10-30,Clothing,,cash
244758,Charlie,09200524275,45.0,,2023-03-04,Books,10000.0,credit card 
380907,Charlie,09208183012,,Los Angeles,2023-07-24,Groceries,,credit card 
903320,Bob,09984055116,,Chicago,,Home & Kitchen,,debit card
495290,Grace,09202462593,,San Francisco,2023-10-20,Electronics,,debit card
686722,Bob,09985638203,,Los Angeles,,Groceries,313.72,
931609,Bob,09205767350,,Seattle,2023-11-18,Groceries,,debit card
882689,Frank,09455054980,,New York,2024-01-01,Sports,,debit card
347838,Bob,09457587601,,Los Angeles,,Home & Kitchen,,credit card 
314780,Eva,09178865226,,Chicago,2023-03-30,Sports,,
896553,Grace,09203566360,75.0,Houston,2023-02-28,Groceries,10000.0,cash
187872,Henry,09453730593,,Miami,2023-12-27,Books,,credit card
294514,Alice,09206875842,,San Francisco,2023-04-22,Electronics,10000.0,cash
953596,David,09350612964,,Los Angeles,2023-07-24,Groceries,,debit card
491742,Alice,09450886374,,San Francisco,2023-08-27,Home & Kitchen,,paypal
830800,Frank,09207924211,,San Francisco,2023-01-29,Electronics,10000.0,cash
592588,Alice,09208910726,,New York,,Electronics,,
103720,David,09209765047,,Chicago,2023-11-25,Toys,,paypal
580376,Alice,09354248643,,New York,2023-08-03,Groceries,,debit card
500113,Frank,09456717341,,Chicago,,Books,,paypal
809004,Grace,09357016822,,Miami,2023-05-20,Books,,credit card
846647,Henry,09986896183,,Miami,2023-04-07,Clothing,10000.0,cash
855686,Frank,09455202392,,Seattle,2023-08-17,Electronics,,credit card 
159860,Frank,09179263612,,New York,,Clothing,,paypal
861132,Eva,09207031310,70.0,Seattle,2023-12-19,Electronics,142.95,debit card
890700,Grace,09176415697,,Seattle,2023-10-29,Sports,,credit card 
499417,Charlie,09987781056,26.0,San Francisco,2023-02-27,Books,,cash
501672,Charlie,09174535518,,Miami,2023-01-23,Home & Kitchen,,debit card
124332,David,09351832167,,San Francisco,2023-10-05,Sports,,debit card
328107,Bob,09980957625,,,2023-05-01,Home & Kitchen,,debit card
149398,Alice,09178009328,,Houston,,Sports,,paypal
830622,Frank,09204579647,,Miami,2023-02-28,Books,10000.0,credit card
807080,Bob,09175028290,,Miami,2023-11-06,Sports,,cash
874355,Alice,09356829902,,Houston,2023-09-23,Electronics,10000.0,debit card
774785,Frank,09984454621,,Los Angeles,2023-01-27,Electronics,,credit card 
997729,Bob,09173084161,,San Francisco,2023-04-22,Home & Kitchen,,cash
870694,Charlie,09982036094,,San Francisco,2023-10-26,Sports,,cash
680512,Grace,09989721425,,New York,,Electronics,,credit card 
404064,Alice,09176548518,,Los Angeles,2023-07-01,Toys,,paypal
419112,Frank,09454701361,,Houston,2023-06-13,Clothing,43.06,credit card 
141096,Alice,09450998983,,Chicago,2023-11-15,Books,10000.0,cash
789172,Grace,09208276407,,Miami,2023-01-08,Home & Kitchen,,credit card 
238937,Grace,09173020702,,New York,2023-10-22,Toys,,paypal
837037,Eva,09355966807,,Houston,2023-02-24,Toys,47.57,
754154,Alice,09354090516,,Los Angeles,2023-02-07,Clothing,10000.0,paypal
646604,Bob,09356707797,,Chicago,,Groceries,,paypal
423654,Alice,09179474272,,Miami,2023-08-15,Toys,,credit card 
318032,Henry,09983001800,,Los Angeles,,Groceries,,paypal
769382,Charlie,09355101834,,New York,2023-01-24,Sports,,cash
796962,Grace,09178185300,,Los Angeles,2023-07-12,Sports,,cash
607988,Charlie,09980675664,,Houston,2023-10-09,Home & Kitchen,,
598563,Frank,09173522806,,Chicago,2023-04-05,Electronics,,debit card
922284,David,09453130332,,Miami,,Groceries,,paypal
135325,Frank,09455568977,,Seattle,2023-01-16,Home & Kitchen,,cash
487430,Charlie,09174513358,,Miami,2023-10-06,Sports,,paypal
464599,Alice,09204208367,,Los Angeles,,Clothing,,debit card
979856,Frank,09359316473,,Miami,2023-10-09,Books,,cash
456429,Bob,09450275487,,Miami,2023-07-11,Clothing,,credit card 
999502,David,09456047615,,Chicago,2023-02-01,Electronics,,
474838,David,09985908402,,Seattle,2023-09-03,Groceries,10000.0,credit card
447752,Alice,09983826886,47.0,Miami,,Clothing,,paypal
797927,Eva,09350325994,,Los Angeles,2023-07-10,Electronics,42.35,debit card
461920,Alice,09209675148,,Miami,2023-02-23,Sports,,paypal
647422,Bob,09173710453,,New York,2023-01-23,Books,,cash
349247,Alice,09457978740,,San Francisco,2023-11-09,Home & Kitchen,,credit card
813042,Bob,09179385278,,New York,2023-02-25,Home & Kitchen,10000.0,cash
251092,Bob,09173915180,,Miami,2023-08-24,Sports,,cash
318777,Charlie,09455336820,,Houston,2023-05-13,Toys,121.76,cash
868355,Charlie,09453393010,29.0,Seattle,,Toys,,cash
129679,Charlie,09177502446,44.0,Chicago,2023-12-03,Electronics,,paypal
659283,Alice,09982889821,,Miami,2023-02-07,Groceries,,cash
656569,David,09980713517,,Los Angeles,,Groceries,262.76,credit card 
559594,Henry,09988080358,,Houston,2023-08-03,Clothing,10000.0,
820783,Charlie,09459507116,,Houston,,Sports,,debit card
721418,David,09986047460,53.0,Los Angeles,,Electronics,,cash
496951,Grace,09458622867,,,,Home & Kitchen,10000.0,credit card
389101,Alice,09454100290,,,,Toys,10000.0,credit card
371688,David,09178735897,,Seattle,2023-01-16,Toys,,debit card
969005,David,09177639522,,,2023-08-31,Home & Kitchen,,paypal
509871,Eva,09177092817,41.0,San Francisco,2023-12-30,Sports,,paypal
512167,Eva,09175462889,,New York,,Books,,paypal
255242,David,09356853457,71.0,San Francisco,2023-11-15,Groceries,10000.0,cash
805089,Henry,09177118901,,Miami,2023-10-08,Books,,credit card 
984378,Charlie,09981594473,,New York,,Sports,319.14,
480142,Henry,09174307220,,Los Angeles,2023-02-20,Toys,,paypal
495256,Bob,09351397200,,Seattle,,Sports,,credit card 
598929,David,09354721083,,Miami,2023-01-13,Electronics,,credit card 
773453,Henry,09986054443,78.0,,2023-12-31,Home & Kitchen,,debit card
200835,Grace,09351270675,,San Francisco,2023-07-15,Home & Kitchen,,paypal
128313,Frank,09357685209,,,2023-06-20,Sports,,credit card
674102,Henry,09983478044,44.0,Houston,2023-06-11,Clothing,,cash
286026,Henry,09353592181,,San Francisco,2023-02-13,Home & Kitchen,36.48,debit card
407343,Henry,09987847288,,San Francisco,,Sports,,credit card 
159955,Henry,09355289221,,New York,2023-11-30,Toys,488.29,credit card
546311,Henry,09175152177,,Houston,2023-02-07,Home & Kitchen,10000.0,cash
748389,Charlie,09209869480,35.0,Houston,2023-04-23,Books,,credit card 
231365,Frank,09205260598,52.0,,2023-11-29,Home & Kitchen,,paypal
888221,Eva,09354797482,,Houston,2023-10-06,Toys,,debit card
274305,Bob,09350958788,,Seattle,2023-06-02,Groceries,57.49,debit card
375615,Alice,09455722887,,Houston,,Groceries,10000.0,debit card
536838,David,09355910538,80.0,Houston,,Toys,10000.0,debit card
429153,Frank,09354460812,,San Francisco,2023-02-17,Electronics,,paypal
573994,Eva,09356452841,,Los Angeles,2023-08-20,Electronics,10000.0,debit card
166571,Charlie,09171694510,,New York,,Home & Kitchen,,cash
579013,Alice,09170084419,,New York,,Sports,285.28,credit card 
188920,Bob,09986738512,,Miami,2023-07-13,Groceries,10000.0,
195788,David,09982131407,,San Francisco,2023-04-04,Clothing,,paypal
545515,Charlie,09350416789,,San Francisco,2023-07-06,Sports,188.48,
626465,Alice,09170292874,,Houston,,Groceries,10000.0,credit card
560095,Frank,09171690867,,San Francisco,2023-10-15,Toys,10000.0,credit card 
465318,Frank,09456281177,,Miami,2023-03-12,Toys,10.94,cash
438558,Bob,09455184078,51.0,Los Angeles,2023-05-25,Books,,cash
181401,Henry,09454458727,,Chicago,2023-11-07,Electronics,137.44,cash
130966,Charlie,09201505619,,New York,2023-12-28,Books,223.3,cash
818337,Bob,09350317015,73.0,Seattle,2023-02-06,Sports,,cash
362516,Frank,09456617519,66.0,San Francisco,2023-10-27,Electronics,,credit card 
697665,Henry,09980063362,,New York,2023-08-02,Electronics,,
853788,Henry,09456628442,19.0,,,Toys,,paypal
451332,Eva,09171002362,,New York,2023-02-02,Sports,,cash
359169,Henry,09454640756,50.0,Houston,2023-05-23,Sports,,
491198,Alice,09456917128,,,,Toys,,paypal
759467,Eva,09355270162,,Los Angeles,2023-10-11,Groceries,,credit card
850394,Bob,09200500324,,Miami,2023-12-30,Sports,,paypal
314790,Bob,09204568999,,New York,2023-10-03,Groceries,,cash
589996,Bob,09983225664,,Los Angeles,2023-12-28,Toys,10000.0,paypal
143292,Bob,09456764683,,New York,2023-08-18,Home & Kitchen,,credit card 
585430,Eva,09202496654,,San Francisco,,Toys,,debit card
947857,David,09988884536,,,2023-05-29,Books,140.73,credit card
903538,Frank,09984167324,,,2023-01-29,Books,10000.0,cash
981747,Grace,09173144484,,Los Angeles,2023-01-31,Toys,409.87,credit card 
497060,David,09980826594,46.0,Houston,2023-06-22,Home & Kitchen,,cash
832467,Bob,09352624363,,Miami,2023-06-22,Sports,140.16,debit card
593575,David,09985938368,,Seattle,2023-12-24,Books,398.21,credit card 
805063,Bob,09456314193,,San Francisco,2023-02-14,Books,186.65,debit card
816339,Henry,09170353456,,San Francisco,2023-03-22,Home & Kitchen,10000.0,paypal
632370,Eva,09174674447,,Houston,2023-02-09,Clothing,36.05,cash
167759,Alice,09202931157,44.0,Miami,2023-07-05,Books,,cash
814997,Bob,09171646571,,San Francisco,2023-08-13,Electronics,,paypal
219197,David,09358043878,25.0,Chicago,2023-08-07,Groceries,10000.0,credit card
437758,Grace,09984349748,,Chicago,2023-01-25,Electronics,107.51,debit card
703305,Charlie,09205316000,,Houston,2023-10-31,Toys,290.65,cash
107344,Henry,09206626547,,,2023-06-23,Groceries,295.9,credit card
103831,Henry,09176439443,,Seattle,2023-06-24,Home & Kitchen,,cash
217445,Grace,09355161919,,Seattle,2023-12-28,Books,10000.0,credit card
214680,Alice,09177880886,,Chicago,2023-03-27,Clothing,,
766194,Bob,09989273886,,San Francisco,2023-04-09,Home & Kitchen,,debit card
722079,Henry,09176438139,,Los Angeles,2023-12-01,Toys,10000.0,debit card
195788,David,09980875530,,San Francisco,2023-04-04,Clothing,,paypal
785508,Eva,09452303915,89.0,Los Angeles,2023-11-08,Groceries,10000.0,credit card
318032,Henry,09984309041,,Los Angeles,,Groceries,,paypal
987701,Grace,09459025937,,Los Angeles,2023-08-15,Books,,cash
599484,Bob,09206129424,29.0,San Francisco,2023-04-11,Groceries,,credit card 
149613,Frank,09173920567,,Seattle,2023-12-17,Groceries,,credit card 
934802,Henry,09173424009,,Houston,2023-02-15,Sports,,cash
969231,David,09359586633,79.0,Chicago,2023-06-10,Electronics,431.68,cash
209431,Eva,09983477550,,Houston,2023-10-02,Toys,,cash
892498,Frank,09205318094,,Houston,2023-01-09,Books,10000.0,debit card
