Transaction ID,Customer Name,Email,Age,City,Transaction Date,Product Category,Amount ($),Payment Method,Review
233027, Alice ,0998-324-1869,,Los Angeels,"September 21, 2023",Sprts,,credit card ,
576538,  David,+63 917()074-0312,71,San Francisco,"December 03, 2023",Electrnics,,,"Messy,   text with   spaces!"
458235, Alice ,0920974-5194,-5,Nw York,"April 25, 2023",Groceries,10000,paypal,Some RANDOM capitalization issueS
235505,Grace,0945591.9588,,New York,"February 09, 2023",Boks,1K,CASH, This is a   sample review.  
709745,Charlie,+63 920.2141343,twenty,Huston,03/12/2023,Sprts,347.58578020877144,CASH,Some RANDOM capitalization issueS
866250,Charlie,+63 935.758 2655,,Seattl,2023-06-01,Toyss,-50,, This is a   sample review.  
369853, Bob ,0945 501 3522,,Maimi,,Books,three hundred,CASH,Text with$pecial@charact3rs!
795315,Charlie,0917002 9074,150,San Francisco,20/12/2023,Boks,-50,Credit Card,
123564,  David,0917807.7932,twenty,San Francisco,"August 25, 2023",Boks,,paypal,
142666, Alice ,0920406()3408,twenty,Chcago,,Sports,three hundred,debit_card,   lots   of   spaces   here  
483915, frank ,+63 917.2423281,-5,San Francisco,,Sprts,,,Text with$pecial@charact3rs!
186122,Eva  ,+63 9987890145,,Houston,,Boks,three hundred,,
829845,   Henry,+63 998 787()1642,twenty,Seattl,"May 13, 2023",Electronics,10000,PayPal,Some RANDOM capitalization issueS
913791, frank ,+63 917678 8419,twenty,San Francisco,01/01/2023,Boks,three hundred,credit card ,
817996, Bob ,0935()642-8879,twenty,Los Angeels,2023-01-11,Books,1K,Cash,
864166, Alice ,+63 945.1740970,150,Houston,2023-03-02,Hme & Kitchen,,CASH,"Messy,   text with   spaces!"
305450,Eva  ,+63 998.107 6773,twenty,San Francisco,2023-08-03,Groceries,10000,credit card ,Some RANDOM capitalization issueS
856799,Grace,+63 945-3806469,,Chicago,12/08/2023,Electronics,1K,CASH,Data cleaning is necessary...
703305,Charlie,0935-335.1033,,Houston,"October 31, 2023",Toys,290.64632074790717,Cash,   lots   of   spaces   here  
578836,   Henry,+63 945()152()2436,-5,Los Angeles,2023-09-26,Clothing,,paypal,Some RANDOM capitalization issueS
713729, Alice ,+63 9206818200,-5,Chcago,21/12/2023,Clothng,,,   lots   of   spaces   here  
575756,  David,+63 920914()6436,150,Nw York,"October 11, 2023",Clothng,three hundred,,Data cleaning is necessary...
892761,Eva  ,+63 945.5105531,41,Los Angeels,2023-05-02,Home & Kitchen,-50,paypal,
592484,Grace,0945 844 7023,,Nw York,20/04/2023,Sprts,three hundred,Credit Card,
774696, frank ,+63 998 246-8644,twenty,Nw York,20/07/2023,Hme & Kitchen,,debit_card,Some RANDOM capitalization issueS
497317,  David,+63 920.4874008,56,Seattle,,Sprts,-50,paypal,Text with$pecial@charact3rs!
325782,Eva  ,+63 9205111819,36,Chcago,2023-10-22,Groceries,-50,Cash, This is a   sample review.  
263960, frank ,+63 920()565 6175,-5,Huston,2023-05-10,Grocereis,10000,PayPal,
855696,Charlie,09179905651,150,Houston,,Grocereis,three hundred,PayPal,Some RANDOM capitalization issueS
153579, Alice ,0920-709()4057,twenty,Maimi,,Books,177.90264693937914,PayPal,   lots   of   spaces   here  
643256,Grace,+63 920-6997447,59,San Francisco,"August 21, 2023",Toyss,1K,credit card , This is a   sample review.  
748023,Eva  ,+63 998()678-1744,,Chcago,2023-01-24,Electronics,three hundred,CASH,   lots   of   spaces   here  
947907,   Henry,0917438.3016,-5,New York,,Toyss,112.83009878220135,credit card ,Text with$pecial@charact3rs!
514262,Charlie,0945778 5657,,Huston,2023-03-29,Electrnics,-50,credit card ,!!!Extra punctuation???
522411, Bob ,0917-667()4778,-5,Houston,"December 17, 2023",Home & Kitchen,305.83786347608407,PayPal,"Messy,   text with   spaces!"
242942,Charlie,+63 998 534()1225,150,Los Angeels,28/03/2023,Groceries,,Credit Card, This is a   sample review.  
269535,Charlie,+63 935798-9025,,Chcago,2023-03-16,Clothing,1K,Cash,Text with$pecial@charact3rs!
559566,   Henry,0998-943-3808,80,San Francisco,"July 04, 2023",Toys,,debit_card,!!!Extra punctuation???
959317,   Henry,+63 998.266()8222,22,,06/07/2023,Hme & Kitchen,,paypal,   lots   of   spaces   here  
404316, Bob ,0998-852.2967,,Los Angeels,2023-09-21,Boks,135.70869744961348,Debit Card,Text with$pecial@charact3rs!
624447, Alice ,0920 887.1794,,Huston,2023-05-18,Boks,three hundred,,"Messy,   text with   spaces!"
801988,Eva  ,0920724()3678,63,Los Angeels,01/01/2023,Hme & Kitchen,,,
950482,Charlie,+63 935 822-9825,-5,Los Angeles,2023-07-06,Boks,10000,Credit Card,Text with$pecial@charact3rs!
960389,Charlie,+63 945166.6126,30,Los Angeels,"May 11, 2023",Boks,,debit_card, This is a   sample review.  
405770, Bob ,0945127 2560,,Chcago,,Hme & Kitchen,1K,credit card ,   lots   of   spaces   here  
161959,Eva  ,+63 917741-0304,twenty,,"December 17, 2023",Boks,three hundred,Credit Card,"Messy,   text with   spaces!"
111628,   Henry,+63 945-190 9942,150,Seattle,"October 23, 2023",Electrnics,10000,,!!!Extra punctuation???
509552,Grace,0917()096.3769,,Seattle,,Books,three hundred,Credit Card,Text with$pecial@charact3rs!
695333,  David,+63 935021()8446,twenty,Seattl,2023-06-13,Grocereis,three hundred,CASH,Some RANDOM capitalization issueS
880694,Charlie,+63 998424.4904,,Houston,,Boks,10000,,
585205,Grace,0945.683 3934,twenty,,,Toyss,,debit_card,   lots   of   spaces   here  
414356, Alice ,0998 872.6715,,Maimi,11/07/2023,Electronics,85.5477911974135,CASH,   lots   of   spaces   here  
410745, frank ,+63 917()167()3889,,Chicago,,Electronics,-50,paypal,Text with$pecial@charact3rs!
133698, Alice ,+63 935728-6017,150,Maimi,"September 22, 2023",Sprts,10000,credit card ,!!!Extra punctuation???
898782,Charlie,0998.0118807,150,Nw York,,Sports,,debit_card, This is a   sample review.  
636466,Eva  ,0935 941()6227,52,Los Angeles,2023-08-25,Grocereis,three hundred,paypal,Data cleaning is necessary...
881681,Charlie,0935.666.5966,,Huston,"December 23, 2023",Sprts,three hundred,debit_card, This is a   sample review.  
852031,   Henry,+63 917 6877841,150,Houston,,Toys,-50,Cash,"Messy,   text with   spaces!"
200463,Grace,+63 935()995 1037,,Huston,,Electrnics,1K,debit_card,
247275,  David,+63 935 559 0563,150,San Fransisco,,Grocereis,three hundred,CASH,   lots   of   spaces   here  
183552, Alice ,0935 378-7137,-5,Chcago,,Toyss,208.3900198364202,debit_card,   lots   of   spaces   here  
686938,Charlie,0998()759()6691,150,Nw York,2023-12-17,Hme & Kitchen,three hundred,credit card ,Some RANDOM capitalization issueS
757355,Eva  ,+63 945 486 9571,150,,21/07/2023,Toys,three hundred,credit card ,Data cleaning is necessary...
697147, Bob ,+63 920.118()5087,34,Maimi,16/04/2023,Toyss,three hundred,CASH,Some RANDOM capitalization issueS
960583,Charlie,0998-628 4801,,Maimi,"August 01, 2023",Electrnics,three hundred,Debit Card,"Messy,   text with   spaces!"
557486,Eva  ,+63 917 4404098,,Los Angeles,2023-04-07,Books,1K,CASH,!!!Extra punctuation???
635399,Eva  ,0920.962()7242,,Nw York,2023-01-04,Sports,,credit card ,!!!Extra punctuation???
694886, Alice ,+63 935()076()9953,-5,Los Angeles,07/07/2023,Electronics,,Credit Card,   lots   of   spaces   here  
433984,  David,+63 917()839.9051,-5,Nw York,07/11/2023,Clothing,three hundred,CASH,!!!Extra punctuation???
582075, frank ,0945()6048629,,Chcago,17/06/2023,Electrnics,1K,credit card ,   lots   of   spaces   here  
631757,Eva  ,0945-5655290,,,2023-07-23,Boks,10000,debit_card,Data cleaning is necessary...
309530, Alice ,+63 920 3840204,,Los Angeels,2023-02-03,Books,-50,Cash,
452107, frank ,+63 998142.2997,twenty,Seattle,2023-12-28,Home & Kitchen,10000,,Data cleaning is necessary...
851054,   Henry,+63 945.883.0048,,Seattl,19/12/2023,Electrnics,276.82860670929716,CASH, This is a   sample review.  
783876,   Henry,0920442-4434,150,Huston,31/03/2023,Electrnics,,Debit Card,   lots   of   spaces   here  
108037,Grace,0998-903-3835,,San Francisco,,Electronics,three hundred,,"Messy,   text with   spaces!"
575804,Charlie,+63 920.245()0392,150,Huston,,Boks,-50,credit card ,Text with$pecial@charact3rs!
326900,  David,0917.729 8270,,Seattl,,Grocereis,10000,Debit Card,"Messy,   text with   spaces!"
375927,Charlie,0920-436.1617,,Miami,,Groceries,10000,paypal,Data cleaning is necessary...
366876,  David,0998-2359687,twenty,Los Angeels,2023-11-07,Sprts,,PayPal,"Messy,   text with   spaces!"
850166, frank ,+63 998()843.1014,,San Fransisco,,Hme & Kitchen,,PayPal,Data cleaning is necessary...
747676,Grace,+63 935176 8258,150,Los Angeels,2023-08-13,Home & Kitchen,,credit card ,
834084, frank ,+63 945 6860307,,Houston,2023-11-16,Boks,three hundred,Debit Card,Text with$pecial@charact3rs!
659598,  David,+63 935870.5725,twenty,Houston,2023-04-26,Toyss,,PayPal,Data cleaning is necessary...
806781,  David,0935593-4408,-5,Seattl,2023-11-18,Clothng,1K,Credit Card,"Messy,   text with   spaces!"
487497, Bob ,0917()467.6892,twenty,,04/11/2023,Groceries,1K,PayPal,Data cleaning is necessary...
410425, frank ,0917156 9215,,Los Angeles,"December 14, 2023",Electrnics,-50,Credit Card,
342165,   Henry,+63 998-877 2147,-5,Houston,05/08/2023,Toys,,PayPal,Some RANDOM capitalization issueS
345844,  David,+63 935 439.0466,,Huston,,Clothing,379.97858411727447,Credit Card,"Messy,   text with   spaces!"
728604, Bob ,0998()266.6877,,Nw York,,Hme & Kitchen,10000,PayPal,   lots   of   spaces   here  
480884,Grace,0945()0207652,150,Nw York,,Electronics,,Credit Card, This is a   sample review.  
927168,Eva  ,+63 945.008-9499,twenty,Maimi,2023-03-03,Clothng,three hundred,Cash,Data cleaning is necessary...
615898,Eva  ,+63 9203926472,85,Los Angeles,02/06/2023,Boks,,CASH,
612049, Bob ,0935944-5777,,Seattl,,Home & Kitchen,,Cash,
900130,Charlie,+63 9357936344,twenty,Houston,,Home & Kitchen,,Credit Card, This is a   sample review.  
263522,Grace,+63 935 7175391,,San Francisco,,Electrnics,,CASH,
585430,Eva  ,0945.557()4720,,San Fransisco,,Toyss,-50,debit_card,Some RANDOM capitalization issueS
507182, frank ,09981206963,,Los Angeles,,Toys,,paypal,Data cleaning is necessary...
511663,Charlie,+63 917()558 4038,,Maimi,"February 18, 2023",Clothing,-50,credit card ,   lots   of   spaces   here  
955205, Alice ,0935.742.3082,88,Seattle,2023-04-17,Clothng,three hundred,,
135721,Eva  ,0920545.7216,twenty,Chicago,25/04/2023,Toyss,407.58596705074376,,Data cleaning is necessary...
620976,   Henry,0935918-6804,-5,San Fransisco,,Toys,59.52057608825245,PayPal,
675186,Grace,0998.139()7685,,Chicago,02/04/2023,Boks,-50,credit card ,   lots   of   spaces   here  
945819, Bob ,0945.033 8721,150,San Fransisco,18/03/2023,Sprts,,Debit Card,
926813,  David,0920 144.9377,,Chcago,2023-06-26,Boks,-50,CASH,   lots   of   spaces   here  
571600, frank ,+63 935()304.6902,150,Nw York,2023-12-30,Sports,,CASH,Text with$pecial@charact3rs!
840127,   Henry,0998 908 9284,twenty,Seattl,"August 10, 2023",Sprts,-50,PayPal,Text with$pecial@charact3rs!
854579,Eva  ,09208498489,150,Los Angeles,14/10/2023,Electrnics,-50,Cash,
579799, Bob ,0920()778-6986,,Los Angeles,,Electronics,1K,PayPal,
402459, Bob ,+63 945()275()9948,,Chicago,,Toyss,10000,,   lots   of   spaces   here  
917653, Bob ,+63 935 027.9700,150,Los Angeels,,Groceries,,Credit Card,Text with$pecial@charact3rs!
185853,Eva  ,0945()422.5370,twenty,Chicago,,Home & Kitchen,three hundred,,Some RANDOM capitalization issueS
102888, Alice ,+63 998()098 5214,,Nw York,,Boks,10000,,Data cleaning is necessary...
640133,Eva  ,0945.9862825,,Chicago,2023-01-23,Clothng,-50,,
879021,   Henry,+63 920 272.2150,150,Los Angeles,,Toyss,three hundred,Debit Card,Data cleaning is necessary...
921575, frank ,+63 998 900 9543,-5,Los Angeles,27/04/2023,Toys,,PayPal,
238177,   Henry,+63 9982105615,,Chicago,29/04/2023,Books,355.6082076218355,credit card ,!!!Extra punctuation???
437758,Grace,+63 935861 9574,twenty,Chicago,2023-01-25,Electronics,107.51120151087785,debit_card,
413776, frank ,+63 920()593.6378,,Houston,2023-03-19,Toys,278.4097260267213,,Text with$pecial@charact3rs!
476240,  David,+63 917291-0979,twenty,Miami,11/03/2023,Clothing,1K,Cash,Some RANDOM capitalization issueS
763531,Eva  ,0920()3310779,,Huston,,Hme & Kitchen,,Cash,Some RANDOM capitalization issueS
418122,Grace,+63 917.488 7228,150,Maimi,18/02/2023,Toyss,,CASH,
377321, frank ,0998()073.3458,21,Seattle,"April 26, 2023",Electrnics,three hundred,debit_card,Data cleaning is necessary...
824254,Grace,0920.236-3259,,Huston,2023-11-08,Clothng,10000,,   lots   of   spaces   here  
416660,Eva  ,+63 945()882 8456,83,Seattl,01/01/2023,Electronics,-50,Credit Card,
828482,  David,0920 332 7958,,Miami,2023-02-07,Groceries,1K,CASH,Some RANDOM capitalization issueS
570642, Alice ,+63 998 998 2051,,Seattle,,Boks,10000,debit_card,Text with$pecial@charact3rs!
471600,Charlie,0917603 5206,,San Francisco,,Books,,Credit Card,Some RANDOM capitalization issueS
125016,Charlie,+63 945()054 8622,,Maimi,,Grocereis,1K,Cash,
751543, Alice ,+63 935()405()0320,,Huston,,Books,,Debit Card, This is a   sample review.  
677618,Charlie,0945()651()8968,,Nw York,,Hme & Kitchen,1K,paypal, This is a   sample review.  
928065,   Henry,+63 917-042-1668,,San Francisco,16/06/2023,Boks,,debit_card,
582959, frank ,+63 998618()8691,,Los Angeles,05/09/2023,Electrnics,1K,credit card ,"Messy,   text with   spaces!"
457829,   Henry,+63 920()170()5297,-5,Los Angeels,"August 16, 2023",Grocereis,325.9349291160661,,Data cleaning is necessary...
725742,   Henry,09982744124,twenty,San Francisco,2023-03-03,Electronics,,,
473499, Bob ,+63 935()103-0609,,San Fransisco,"April 20, 2023",Toyss,-50,,
791542,   Henry,+63 920 1563918,twenty,Seattle,,Electronics,10000,Cash,
478361, Bob ,+63 9173496835,150,New York,,Sprts,10000,,"Messy,   text with   spaces!"
881707,   Henry,09986940668,34,Los Angeels,"March 07, 2023",Hme & Kitchen,10000,paypal,   lots   of   spaces   here  
438737,Eva  ,+63 998 712-4324,twenty,Huston,30/08/2023,Sprts,10000,credit card ,!!!Extra punctuation???
342029,  David,+63 935 195()0581,,Chcago,"August 14, 2023",Books,1K,CASH,   lots   of   spaces   here  
407120, Bob ,0917()307 1037,-5,New York,2023-06-29,Electronics,,debit_card, This is a   sample review.  
171012,   Henry,+63 945.820.5530,150,Chcago,2023-04-27,Groceries,,Debit Card,Text with$pecial@charact3rs!
736106,Charlie,0917.515()8999,,Nw York,2023-08-07,Sports,,PayPal,!!!Extra punctuation???
268535,  David,0998.566()6018,,Miami,,Clothng,three hundred,credit card ,!!!Extra punctuation???
359341, Alice ,0917021-8465,,Seattl,2023-02-02,Toyss,,PayPal,Text with$pecial@charact3rs!
610472, Alice ,+63 917()962-1533,73,Los Angeels,2023-01-24,Sports,,Cash,
275632,Grace,+63 998 447.3646,150,San Fransisco,,Home & Kitchen,,credit card ,
674944,  David,0998-109()0947,twenty,New York,,Toys,-50,credit card , This is a   sample review.  
244731, Bob ,+63 935 296()5375,150,Maimi,,Hme & Kitchen,,Cash,Some RANDOM capitalization issueS
240644,Grace,+63 9201762785,twenty,Miami,,Toyss,,CASH,
932644,Charlie,+63 945.257()3907,,,,Hme & Kitchen,,Cash,Text with$pecial@charact3rs!
605171,Charlie,+63 998 214.1392,33,New York,30/09/2023,Toys,,paypal,Text with$pecial@charact3rs!
165352,Eva  ,0945.5706833,-5,Chicago,"June 04, 2023",Toys,277.05953171173127,Credit Card,
237136, Alice ,0945.2195043,150,San Fransisco,2023-09-11,Electrnics,391.71980058668044,credit card ,Some RANDOM capitalization issueS
520219,  David,+63 917-967-1434,,Seattle,20/12/2023,Toyss,three hundred,Credit Card,!!!Extra punctuation???
933297, Bob ,+63 998 512 7400,,Chicago,,Clothing,,Credit Card,!!!Extra punctuation???
799123,  David,+63 935-368 3512,21,Chicago,06/02/2023,Books,,Credit Card,Data cleaning is necessary...
821876, Alice ,0998-806()4843,86,San Fransisco,,Home & Kitchen,,paypal,"Messy,   text with   spaces!"
893075,Grace,0935-1310431,-5,Huston,"February 28, 2023",Sprts,10000,Credit Card,   lots   of   spaces   here  
782095,Charlie,+63 935-564 8886,twenty,Seattle,01/06/2023,Grocereis,,CASH,!!!Extra punctuation???
720696, Bob ,+63 917()5263612,twenty,Chicago,,Clothng,10000,Cash,Text with$pecial@charact3rs!
110000,Eva  ,+63 917 943-6449,,,"March 29, 2023",Toyss,1K,Credit Card,!!!Extra punctuation???
875925,  David,+63 998-4739790,,San Francisco,,Electrnics,1K,debit_card,Text with$pecial@charact3rs!
777920, Bob ,0998()549-4020,twenty,New York,2023-09-11,Hme & Kitchen,,credit card ,Data cleaning is necessary...
343934,Eva  ,0998()292-4178,22,San Fransisco,2023-04-19,Groceries,-50,,Some RANDOM capitalization issueS
635798,  David,+63 945-124-0680,,Los Angeles,"April 03, 2023",Groceries,-50,CASH,!!!Extra punctuation???
892118,Grace,+63 998586-2942,,San Fransisco,,Clothing,-50,paypal,Some RANDOM capitalization issueS
715353,   Henry,+63 998 805 2338,,Miami,2023-07-31,Grocereis,-50,Cash,
722780, frank ,+63 9200271302,150,Chicago,"October 22, 2023",Toys,1K,debit_card,Text with$pecial@charact3rs!
501035, Bob ,+63 917479-7337,150,Huston,"May 19, 2023",Home & Kitchen,,CASH,Some RANDOM capitalization issueS
711162,   Henry,+63 935-842()0787,44,Los Angeels,"December 20, 2023",Grocereis,377.14987588089724,debit_card,Text with$pecial@charact3rs!
895636, frank ,+63 998 453-3150,150,Houston,,Sprts,1K,Cash,Some RANDOM capitalization issueS
396006, frank ,0920741.4763,twenty,San Fransisco,2023-07-24,Toys,-50,credit card ,
564209,   Henry,0917()0129895,,Seattle,,Clothng,,PayPal,Text with$pecial@charact3rs!
280792,   Henry,0920 844.4644,150,Chicago,14/02/2023,Hme & Kitchen,388.95921818266834,PayPal, This is a   sample review.  
114543,Eva  ,0935.2826312,37,San Fransisco,2023-01-20,Electrnics,three hundred,credit card ,Some RANDOM capitalization issueS
687754, Alice ,0920-209()2416,,Chcago,03/11/2023,Clothing,three hundred,PayPal,   lots   of   spaces   here  
542675,   Henry,+63 998()8704736,150,Chicago,15/04/2023,Boks,1K,debit_card,Data cleaning is necessary...
298243, frank ,+63 945671.8430,,Huston,13/06/2023,Clothing,-50,debit_card,   lots   of   spaces   here  
624908,Charlie,+63 935.355 3642,twenty,Los Angeels,2023-03-14,Sprts,,,
213999, frank ,0998()7681405,150,Nw York,2023-11-03,Grocereis,-50,CASH,Some RANDOM capitalization issueS
722516,  David,+63 935834()6585,150,Los Angeles,,Electronics,,debit_card,!!!Extra punctuation???
448749,Grace,0945499 2985,,Huston,29/05/2023,Electrnics,10000,PayPal,Data cleaning is necessary...
138429, Bob ,+63 945680.3119,60,Seattl,14/06/2023,Clothing,,,
637189,Eva  ,+63 998.008.4700,twenty,Chcago,"August 10, 2023",Home & Kitchen,10000,Cash,!!!Extra punctuation???
151574, Alice ,0998()608-7394,twenty,San Francisco,,Toys,70.54032944251927,Credit Card,Text with$pecial@charact3rs!
964387,  David,+63 917 205 8503,150,Los Angeles,2023-01-03,Hme & Kitchen,453.1626509409721,Cash,
263830,Charlie,0945()5486973,,Los Angeels,2023-12-15,Groceries,1K,, This is a   sample review.  
904032, Bob ,+63 945.730 6011,twenty,Chicago,02/07/2023,Sports,10000,Cash,Some RANDOM capitalization issueS
707059, Bob ,0945.442.1606,150,New York,,Sports,75.3195245637144,Cash,Text with$pecial@charact3rs!
654728, Alice ,0935.744.6798,-5,Maimi,"September 15, 2023",Groceries,1K,PayPal,Text with$pecial@charact3rs!
184293,Charlie,+63 935-5715047,-5,Nw York,"February 26, 2023",Grocereis,-50,PayPal,!!!Extra punctuation???
618213, Bob ,+63 917 399()3907,,Los Angeels,16/11/2023,Clothng,three hundred,Credit Card,   lots   of   spaces   here  
261557, Alice ,+63 998988.5528,,Nw York,24/08/2023,Home & Kitchen,10000,Credit Card,   lots   of   spaces   here  
